FileName,Status,Caption,Error
open_images_train_a863bc105580a424_86.ogg,ok,"In this image there is a wall, in this image there is a tin, in this image there is a long board, in this image there is a container, in the background of the image there is sand.",
open_images_train_854f82e82b2530bf_2.ogg,ok,"In the image, there are two persons playing volleyball, there is a net in between them and the picture is captured in the night time.",
open_images_train_3673242aad9b2a5c_72.ogg,ok,In this image we can see an woman wearing dress is holding a ball in her and standing on the ground.,
open_images_train_00490dffc1ce9a88_52.ogg,ok,"In the center of the image we can see men jumping, in the background we can see trees, buildings, hill and sky.",
open_images_train_e9046b18055d5304_100.ogg,ok,There are girls playing volleyball and a net in the foreground area of the image.,
open_images_train_8744ff26453bb2fe_44.ogg,ok,There is a girl holding a ball.,
open_images_train_340ce57d20ce5e01_36.ogg,ok,"Here we can see people born in the hare, in between of these people there is a background",
open_images_train_3b6dcdbe4c81babb_66.ogg,ok,"In this picture we can see a man wearing white t-shirt and I am playing with the, playing a volleyball behind. In this picture we can see a man wearing white t-shirt and I am playing with the, playing a volleyball behind.",
open_images_train_15eda90d9f4446f9_65.ogg,ok,in this image we can see a few people some of them are playing a volleyball you can see a net you can see the ball you can see some papers with some text on it you can see the wall you can see some object on the wall also we can see some posters attached to the uh wolf,
open_images_train_0a1952bd9bfe3a00_90.ogg,ok,in the picture we can see some players are standing on the floor holding a volleyball and wearing a blue dress with a white shoe in the background we can see some chairs and some people sitting on it and they said we can see some steps to the railing,
open_images_train_49a1d364d9815dba_92.ogg,ok,This image consists of a woman wearing a brown t-shirt at the bottom there is floor in the background we can see a wall at the top there is a white color ball and we can see a metal box on the wall.,
open_images_train_0cd5440d0fc7a7fe_70.ogg,ok,"This image consists of a building in the middle, there is net in the middle, there are some persons playing in the middle.",
open_images_train_edecf0f873dc9d10_91.ogg,ok,"In the center of the image there are girls playing volleyball, there is a net in the background of the image, there is a wall on which there are boards with some text, there are people standing, there is a fencing, at the bottom of the image there is floor.",
open_images_train_c16c20e58a215428_48.ogg,ok,There is a woman standing and holding a ball in the background. It is black,
open_images_train_5b7706727f4b38db_61.ogg,ok,in the middle of the image a woman is standing and holding a ball behind her few people are sitting and there are some banners bottom left side of them is there is a pole beside the pole a woman is standing and watching the top of the image there are some clouds,
open_images_train_a7feeb7dd5af694d_100.ogg,ok,"In this picture, there are girls in the center of the image in front of a net and there are the people who are sitting on stairs at the background edge of the image. There are glass windows at the top side of the image. It seems to be a playground.",
open_images_train_9d2961002556c471_38.ogg,ok,In this image we can see a woman is holding a football in her hand and in the background the image is blue but we can see objects,
open_images_train_0d78fd14d93d17f7_24.ogg,ok,Here we can see a woman who is holding a ball with her hand she is standing on the grass in the bedroom there is a tree and this is water,
open_images_train_1d47e0e6c8526550_27.ogg,ok,Here in this window we can see a group of people playing volleyball and in the middle we can see a net present and in the air we can see a ball present and behind them we can see some people sitting and watching a game and on the right side we can see speakers for that out there.,
open_images_train_e0ca2133a44226e1_34.ogg,ok,In this image in the center there are some people who are playing volleyball and on the right side there are some persons one person is standing and one person is sitting and also there are some clothes. At the bottom there is sand and in the center there is a net and two poles. In the background there is a building.,
open_images_train_b42b7cda4dfe7570_26.ogg,ok,"In this picture, I can see the sand on which there are few people who are standing and I can see a man who is jumping and I can see two poles on which there is a net. I can also see a ball in the centre of this picture. On the left side of this picture, I can see a few of them are sitting. In the background, I can see a few boards, cars, a building, number of trees and a cloudy sky.",
open_images_train_63e34ed1d2c32a0e_81.ogg,ok,in this image we can see people wearing sports dress and are playing a game and we can see a ball in the background there is a net and we can see a board on the wall at the bottom there is a floor,
open_images_train_16480bd1eb41b621_93.ogg,ok,"This image, there are two persons in water, a person holding a ball.",
open_images_train_023f5d2152a7846f_43.ogg,ok,"There are a few people playing volleyball, the person on the right is wearing a cap, there is a net and a ball in the back, there is a fencing, also there are trees and sky in the background.",
open_images_train_0ac73c4dc4aa14b1_20.ogg,ok,"This picture is taken inside the playground in this image, we can see group of people playing a football, in the middle of the image we can see net funds in the background, we can see few people are sitting in the chair, few people are standing, staircase, hoardings, at the bottom we can see a floor.",
